,Player,tm,pos,yr2019_20,avg_cost_per_pt,Age,PER,pts,g,mp,ast,stl,blk
4022,Serge Ibaka,TOR,C,23271604.0,27540.36,30,17.3,845.0,55.0,1485.0,77.0,28.0,46.0
4023,Thabo Sefolosha,HOU,PF,2564753.0,27877.75,35,9.4,92.0,41.0,436.0,25.0,24.0,12.0
4024,Jimmy Butler,MIA,SF,32742000.0,28299.05,30,23.6,1157.0,58.0,1959.0,350.0,103.0,32.0
4025,Kemba Walker,BOS,PG,32742000.0,28595.63,29,20.0,1145.0,56.0,1742.0,268.0,48.0,28.0
4026,Kevin Love,CLE,PF,28900000.0,29280.65,31,17.9,987.0,56.0,1780.0,178.0,33.0,19.0
4027,Karl-Anthony Towns,MIN,C,27250000.0,29427.65,24,26.5,926.0,35.0,1187.0,153.0,33.0,42.0
4028,Kyle Lowry,TOR,PG,33296296.0,29570.42,33,17.7,1126.0,58.0,2098.0,433.0,82.0,26.0
4029,Markieff Morris,LAL,PF,2241808.0,30294.7,30,12.7,74.0,14.0,199.0,8.0,5.0,6.0
4030,Clint Capela,HOU,C,16456522.0,30306.67,25,20.6,543.0,39.0,1279.0,48.0,33.0,72.0
4031,Justin Robinson,WAS,PG,395866.0,30451.23,22,8.2,13.0,9.0,49.0,7.0,0.0,1.0
4032,Patrick Beverley,LAC,PG,12345679.0,30483.16,31,12.5,405.0,51.0,1342.0,183.0,54.0,25.0
4033,Gary Harris,DEN,SG,17839286.0,30704.45,25,9.7,581.0,56.0,1780.0,118.0,76.0,14.0
4034,Chris Paul,OKC,PG,38506482.0,31255.26,34,21.7,1232.0,70.0,2208.0,472.0,111.0,11.0
4035,Paul George,LAC,SF,33005556.0,31951.17,29,21.1,1033.0,48.0,1419.0,185.0,68.0,20.0
4036,Mason Plumlee,DEN,C,14041096.0,32130.65,29,18.8,437.0,61.0,1057.0,154.0,33.0,38.0
4037,Willie Cauley-Stein,DAL,C,2177483.0,32499.75,26,22.2,67.0,13.0,157.0,10.0,4.0,11.0
4038,Jae Crowder,MIA,SF,7815533.0,32976.93,29,16.3,237.0,20.0,553.0,36.0,25.0,10.0
4039,T.J. Leaf,IND,PF,2813280.0,33491.43,22,12.9,84.0,28.0,222.0,9.0,10.0,4.0
4040,Caleb Swanigan,POR,PF,2033160.0,33886.0,22,-0.1,60.0,20.0,265.0,29.0,2.0,5.0
4041,Jordan McRae,DET,SG,1645357.0,35007.6,28,14.2,47.0,4.0,98.0,7.0,0.0,0.0
4042,Al Horford,PHI,C,28000000.0,35087.72,33,15.7,798.0,67.0,2025.0,270.0,52.0,61.0
4043,Melvin Frazier,ORL,SG,1416852.0,35421.3,23,9.8,40.0,19.0,126.0,3.0,9.0,2.0
4044,Josh Jackson,MEM,SG,7059480.0,35653.94,22,14.1,198.0,22.0,381.0,35.0,18.0,9.0
4045,Gordon Hayward,BOS,SF,32700690.0,35974.36,29,18.1,909.0,52.0,1740.0,212.0,38.0,22.0
4046,Meyers Leonard,MIA,C,11286515.0,36525.94,27,10.6,309.0,51.0,1034.0,55.0,14.0,15.0
4047,Jared Dudley,LAL,SF,2564753.0,37716.96,34,7.8,68.0,45.0,364.0,28.0,15.0,3.0
4048,Steven Adams,OKC,C,25842697.0,37781.72,26,20.5,684.0,63.0,1680.0,146.0,51.0,67.0
4049,Keita Bates-Diop,DEN,SF,1416852.0,38293.3,24,12.5,37.0,7.0,98.0,0.0,2.0,4.0
4050,Derrick Favors,NOP,C,17650000.0,38453.16,28,18.5,459.0,51.0,1243.0,81.0,30.0,46.0
4051,Anthony Tolliver,MEM,PF,2419852.0,39029.87,34,8.0,62.0,13.0,236.0,10.0,7.0,1.0
4052,Alize Johnson,IND,SF,1416852.0,41672.12,23,13.3,34.0,17.0,118.0,7.0,3.0,2.0
4053,Wayne Ellington,NYK,SG,7804878.0,42649.61,32,8.5,183.0,36.0,558.0,44.0,13.0,4.0
4054,Bismack Biyombo,CHO,C,17000000.0,43257.0,27,16.1,393.0,53.0,1029.0,50.0,10.0,49.0
4055,Romeo Langford,BOS,SG,3458400.0,43777.22,20,5.4,79.0,32.0,370.0,13.0,8.0,8.0
4056,Robert Covington,HOU,C,11301219.0,44318.51,29,13.1,255.0,22.0,726.0,32.0,35.0,48.0
4057,Malcolm Miller,TOR,SF,1588231.0,45378.03,26,6.7,35.0,28.0,162.0,11.0,5.0,2.0
4058,Alex Len,SAC,C,4160000.0,46741.57,26,18.2,89.0,15.0,225.0,8.0,3.0,15.0
4059,Mfiondu Kabengele,LAC,C,1977000.0,47071.43,22,18.2,42.0,12.0,64.0,2.0,2.0,2.0
4060,Mike Conley,UTA,PG,32511623.0,48165.37,32,14.1,675.0,47.0,1363.0,208.0,36.0,5.0
4061,Khyri Thomas,DET,SG,838464.0,49321.41,23,3.1,17.0,8.0,61.0,3.0,3.0,0.0
4062,Paul Millsap,DEN,PF,30500000.0,51607.45,34,16.9,591.0,51.0,1240.0,83.0,44.0,30.0
4063,Trevor Ariza,POR,SF,12200000.0,52813.85,34,11.0,231.0,21.0,702.0,41.0,34.0,8.0
4064,Ignas Brazdeikis,NYK,SF,898310.0,52841.76,21,3.2,17.0,9.0,53.0,4.0,0.0,1.0
4065,Draymond Green,GSW,PF,18539130.0,53736.61,29,12.5,345.0,43.0,1222.0,266.0,59.0,33.0
4066,Matthew Dellavedova,CLE,PG,9607500.0,54279.66,29,8.1,177.0,57.0,821.0,180.0,20.0,2.0
4067,Ian Mahinmi,WAS,C,15450051.0,54593.82,33,14.2,283.0,38.0,808.0,49.0,31.0,44.0
4068,Zach Collins,POR,PF,4240200.0,55067.53,22,9.9,77.0,11.0,290.0,16.0,5.0,5.0
4069,Kyrie Irving,BRK,PG,31742000.0,57923.36,27,26.2,548.0,20.0,658.0,128.0,27.0,10.0
4070,Luc Mbah a Moute,HOU,PF,289803.0,57960.6,33,6.4,5.0,3.0,25.0,0.0,2.0,0.0
4071,Corey Brewer,SAC,SG,289803.0,57960.6,33,8.7,5.0,5.0,33.0,2.0,4.0,0.0
4072,Jamal Crawford,BRK,SG,289803.0,57960.6,39,33.2,5.0,1.0,6.0,3.0,0.0,0.0
4073,Stanley Johnson,TOR,PF,3623000.0,60383.33,23,9.9,60.0,25.0,150.0,20.0,6.0,4.0
4074,Vincent Poirier,BOS,C,2505793.0,61116.9,26,12.7,41.0,22.0,130.0,8.0,2.0,9.0
4075,Dewan Hernandez,TOR,C,898310.0,64165.0,23,12.9,14.0,6.0,28.0,3.0,1.0,0.0
4076,Kevon Looney,GSW,C,4464286.0,65651.26,23,9.4,68.0,20.0,262.0,20.0,12.0,6.0
4077,Bruno Caboclo,HOU,C,1845301.0,65903.61,24,14.1,28.0,8.0,52.0,2.0,5.0,5.0
4078,Dante Exum,CLE,SG,9600000.0,71111.11,24,10.3,135.0,24.0,402.0,33.0,12.0,6.0
4079,Kent Bazemore,SAC,SG,19269662.0,74979.23,30,12.6,257.0,25.0,577.0,32.0,29.0,9.0
4080,Tyson Chandler,HOU,C,2564753.0,75433.91,37,10.8,34.0,26.0,219.0,6.0,6.0,8.0
4081,Victor Oladipo,IND,SG,21000000.0,76363.64,27,11.3,275.0,19.0,528.0,56.0,17.0,4.0
4082,Marc Gasol,TOR,C,25595700.0,77328.4,35,11.8,331.0,44.0,1161.0,147.0,34.0,38.0
4083,Troy Daniels,DEN,SG,2028594.0,78022.85,28,9.0,26.0,6.0,76.0,3.0,3.0,0.0
4084,Marcus Morris,LAC,PF,15000000.0,78125.0,30,8.9,192.0,19.0,549.0,27.0,13.0,13.0
4085,Joe Chealey,CHO,PG,163356.0,81678.0,24,-2.9,2.0,4.0,33.0,1.0,4.0,0.0
4086,Max Strus,CHI,SG,415414.0,83082.8,23,30.7,5.0,2.0,6.0,0.0,0.0,0.0
4087,Jusuf Nurkić,POR,C,12000000.0,85106.38,25,22.6,141.0,8.0,253.0,32.0,11.0,16.0
4088,J.R. Smith,LAL,SG,1456667.0,85686.29,34,0.0,17.0,6.0,79.0,3.0,1.0,0.0
4089,Vlatko Čančar,DEN,SF,1517981.0,89293.0,22,11.4,17.0,14.0,45.0,3.0,1.0,1.0
4090,Jalen Lecque,PHO,PG,898310.0,89831.0,19,2.7,10.0,5.0,32.0,2.0,0.0,0.0
4091,James Johnson,MIN,PF,15349400.0,91365.48,32,11.1,168.0,14.0,338.0,53.0,19.0,19.0
4092,Ed Davis,UTA,C,4767000.0,93470.59,30,9.5,51.0,28.0,303.0,12.0,11.0,9.0
4093,Cristiano Felício,CHI,PF,8156500.0,94843.02,27,12.8,86.0,22.0,386.0,16.0,10.0,2.0
4094,Amile Jefferson,ORL,PF,1445697.0,96379.8,26,8.9,15.0,18.0,74.0,4.0,1.0,3.0
4095,Jeff Teague,ATL,PG,19000000.0,98445.6,31,15.9,193.0,25.0,519.0,100.0,19.0,6.0
4096,Justise Winslow,MIA,SF,13000000.0,104838.71,23,8.5,124.0,11.0,352.0,44.0,7.0,5.0
4097,D'Angelo Russell,MIN,PG,27285000.0,104942.31,23,19.1,260.0,12.0,392.0,79.0,17.0,4.0
4098,Nigel Williams-Goss,UTA,PG,1500000.0,107142.86,25,8.1,14.0,10.0,50.0,6.0,3.0,1.0
4099,Reggie Jackson,LAC,PG,17286956.0,107372.4,29,13.7,161.0,17.0,362.0,54.0,5.0,4.0
4100,Andrew Wiggins,GSW,SG,27504630.0,118045.62,24,17.5,233.0,12.0,403.0,43.0,16.0,17.0
4101,Al-Farouq Aminu,ORL,PF,9258000.0,118692.31,29,7.6,78.0,18.0,380.0,21.0,18.0,8.0
4102,Courtney Lee,DAL,SG,12759670.0,119249.25,34,10.8,107.0,24.0,345.0,12.0,18.0,6.0
4103,Blake Griffin,DET,PF,34234964.0,122705.96,30,11.9,279.0,18.0,512.0,59.0,7.0,7.0
4104,Tyler Zeller,SAS,C,245686.0,122843.0,30,22.4,2.0,2.0,4.0,0.0,0.0,0.0
4105,DeMarre Carroll,HOU,PF,6842307.0,126709.39,33,4.9,54.0,9.0,155.0,14.0,6.0,3.0
4106,Jabari Parker,SAC,PF,6500000.0,127450.98,24,26.5,51.0,6.0,80.0,10.0,3.0,1.0
4107,John Henson,DET,PF,9732396.0,128057.84,29,17.0,76.0,11.0,188.0,11.0,8.0,10.0
4108,KZ Okpala,MIA,SF,898310.0,128330.0,20,13.7,7.0,5.0,26.0,1.0,2.0,1.0
4109,Gorgui Dieng,MEM,C,16229213.0,131944.82,30,17.8,123.0,17.0,318.0,15.0,14.0,17.0
4110,C.J. Miles,WAS,SG,8730158.0,136408.72,32,11.1,64.0,10.0,161.0,12.0,10.0,4.0
4111,Maurice Harkless,NYK,SF,11511234.0,140380.9,26,9.7,82.0,12.0,286.0,20.0,9.0,3.0
4112,Dion Waiters,LAL,SG,12100000.0,145783.13,28,11.5,83.0,7.0,165.0,17.0,4.0,4.0
4113,Brandon Knight,DET,PG,15643750.0,150420.67,28,5.4,104.0,9.0,221.0,38.0,5.0,1.0
4114,Noah Vonleh,DEN,PF,2000000.0,153846.15,24,15.3,13.0,7.0,30.0,2.0,0.0,0.0
4115,Jordan Bell,MEM,PF,1620564.0,162056.4,25,14.1,10.0,2.0,21.0,2.0,1.0,0.0
4116,Otto Porter,CHI,SF,27250576.0,163177.1,26,15.8,167.0,14.0,331.0,25.0,15.0,6.0
4117,Dewayne Dedmon,ATL,C,13333334.0,164609.06,30,11.4,81.0,10.0,233.0,7.0,10.0,15.0
4118,Luka Šamanić,SAS,PF,2689920.0,168120.0,20,8.8,16.0,3.0,48.0,6.0,0.0,2.0
4119,Andre Iguodala,MIA,SG,17185185.0,179012.34,36,10.5,96.0,21.0,418.0,51.0,14.0,21.0
4120,Justin Patton,OKC,C,1620564.0,180062.67,22,4.7,9.0,5.0,24.0,2.0,0.0,0.0
4121,Andre Drummond,CLE,C,27093019.0,193521.56,26,22.1,140.0,8.0,225.0,14.0,12.0,11.0
4122,Tyler Johnson,BRK,SG,19245370.0,200472.6,27,15.6,96.0,8.0,194.0,24.0,4.0,1.0
4123,Udonis Haslem,MIA,PF,2564753.0,213729.42,39,6.5,12.0,4.0,44.0,1.0,0.0,0.0
4124,Marvin Williams,MIL,PF,15006250.0,220680.15,33,11.2,68.0,17.0,321.0,19.0,10.0,8.0
4125,Solomon Hill,MIA,SF,13258781.0,270587.37,28,9.8,49.0,11.0,187.0,10.0,12.0,5.0
4126,Jonah Bolden,PHO,PF,1698450.0,283075.0,24,4.9,6.0,3.0,33.0,0.0,2.0,2.0
4127,Evan Turner,ATL,PG,18606557.0,300105.76,31,6.8,62.0,19.0,251.0,38.0,9.0,8.0
4128,Nicolas Batum,CHO,SF,25565217.0,323610.34,31,9.2,79.0,22.0,505.0,66.0,17.0,8.0
4129,Zhaire Smith,PHI,SG,3058800.0,382350.0,20,1.1,8.0,7.0,32.0,2.0,3.0,0.0
4130,Stephen Curry,GSW,PG,40231758.0,386843.83,31,21.7,104.0,5.0,139.0,33.0,5.0,2.0
4131,Joakim Noah,LAC,C,6431666.0,459404.71,34,11.1,14.0,5.0,50.0,7.0,1.0,1.0
4132,Derrick Walton,DET,PG,1445697.0,481899.0,24,11.3,3.0,3.0,26.0,5.0,3.0,0.0
4133,Andre Roberson,OKC,SG,10740741.0,537037.05,28,5.4,20.0,7.0,87.0,4.0,1.0,3.0
4134,Allen Crabbe,MIN,SG,17818456.0,614429.52,27,6.0,29.0,9.0,131.0,5.0,0.0,0.0
4135,Jarred Vanderbilt,MIN,PF,1416852.0,708426.0,20,11.1,2.0,2.0,5.0,0.0,0.0,0.0
4136,Ryan Anderson,HOU,C,5214583.0,1042916.6,31,9.4,5.0,2.0,14.0,2.0,1.0,0.0
4137,Michael Kidd-Gilchrist,DAL,SF,13000000.0,1083333.33,26,1.7,12.0,13.0,121.0,4.0,2.0,3.0
4138,Chandler Parsons,ATL,SF,25102511.0,1793036.5,31,5.6,14.0,5.0,54.0,3.0,4.0,1.0
4139,Jacob Evans,MIN,SG,1925880.0,inf,22,5.5,0.0,2.0,4.0,0.0,0.0,0.0
4140,Stanton Kidd,UTA,SF,250000.0,inf,27,-13.7,0.0,4.0,15.0,1.0,0.0,0.0
4141,J.P. Macura,CLE,SG,81678.0,inf,24,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4142,Isaiah Roby,OKC,SF,1500000.0,inf,21,-7.7,0.0,3.0,11.0,0.0,0.0,0.0
4143,Marques Bolden,CLE,C,50752.0,inf,21,19.8,0.0,1.0,3.0,0.0,1.0,0.0
4144,William Howard,HOU,PF,50000.0,inf,26,-12.7,0.0,2.0,13.0,1.0,0.0,0.0
4208,Luguentz Dort,OKC,SG,155647.0,637.9,20,7.6,244.0,36.0,820.0,27.0,31.0,4.0
4209,Ky Bowman,GSW,PG,350189.0,1045.34,22,9.1,335.0,45.0,1015.0,131.0,44.0,10.0
4210,Eric Paschall,GSW,PF,898310.0,1073.25,23,14.5,837.0,60.0,1654.0,127.0,32.0,13.0
4211,PJ Dozier,DEN,PG,183115.0,1089.97,23,11.6,168.0,29.0,412.0,63.0,14.0,6.0
4212,Devonte' Graham,CHO,PG,1416852.0,1237.43,24,15.8,1145.0,63.0,2211.0,471.0,62.0,15.0
4213,Damion Lee,GSW,SG,842327.0,1356.4,27,12.7,621.0,49.0,1423.0,133.0,50.0,6.0
4214,Dillon Brooks,MEM,SG,1618520.0,1370.47,24,11.3,1181.0,73.0,2112.0,150.0,63.0,27.0
4215,Kendrick Nunn,MIA,SG,1416852.0,1383.64,24,12.9,1024.0,67.0,1962.0,220.0,56.0,15.0
4216,Marquese Chriss,GSW,PF,758804.0,1384.68,22,19.5,548.0,59.0,1196.0,114.0,39.0,62.0
4217,Duncan Robinson,MIA,SF,1416852.0,1441.36,25,13.1,983.0,73.0,2166.0,102.0,35.0,19.0
4218,Paul Watson,TOR,SF,50752.0,1637.16,25,-7.1,31.0,8.0,70.0,5.0,3.0,1.0
4219,Terence Davis,TOR,SG,898310.0,1654.35,22,13.8,543.0,72.0,1209.0,115.0,39.0,14.0
4220,Pascal Siakam,TOR,PF,2351839.0,1715.42,25,17.9,1371.0,60.0,2110.0,207.0,61.0,53.0
4221,Timothé Luwawu-Cabarrot,BRK,SG,654468.0,1793.06,24,11.0,365.0,47.0,853.0,29.0,18.0,7.0
4222,Christian Wood,DET,PF,1645357.0,2031.3,24,23.2,810.0,62.0,1325.0,60.0,34.0,54.0
4223,Donovan Mitchell,UTA,SG,3635760.0,2196.83,23,18.8,1655.0,69.0,2364.0,294.0,70.0,14.0
4224,Cameron Payne,PHO,PG,196288.0,2256.18,25,15.7,87.0,8.0,183.0,24.0,8.0,2.0
4225,Furkan Korkmaz,PHI,SG,1620564.0,2301.94,22,12.0,704.0,72.0,1559.0,79.0,41.0,16.0
4226,Johnathan Williams,WAS,C,106181.0,2359.58,24,14.0,45.0,15.0,180.0,8.0,1.0,8.0
4227,Monte Morris,DEN,PG,1588231.0,2406.41,24,14.9,660.0,73.0,1636.0,255.0,55.0,17.0
4228,Carmelo Anthony,POR,PF,2159029.0,2412.32,35,12.4,895.0,58.0,1902.0,85.0,49.0,27.0
4229,Mychal Mulder,GSW,SG,187782.0,2438.73,25,7.8,77.0,7.0,204.0,8.0,2.0,1.0
4230,Kyle Kuzma,LAL,PF,1974600.0,2525.06,24,12.2,782.0,61.0,1526.0,80.0,28.0,26.0
4231,Brandon Goodwin,ATL,PG,522738.0,2537.56,24,11.6,206.0,34.0,430.0,51.0,12.0,4.0
4232,Derrick White,SAS,SG,1948080.0,2546.51,25,16.4,765.0,68.0,1677.0,241.0,44.0,59.0
4233,Mitchell Robinson,NYK,C,1559712.0,2643.58,21,23.5,590.0,61.0,1412.0,36.0,52.0,119.0
4234,Bruce Brown,DET,SG,1416852.0,2740.53,23,11.9,517.0,58.0,1634.0,230.0,63.0,29.0
4235,Sviatoslav Mykhailiuk,DET,SF,1416852.0,2811.21,22,11.2,504.0,56.0,1265.0,106.0,41.0,4.0
4236,Ben McLemore,HOU,SG,2028594.0,2837.19,26,11.8,715.0,71.0,1619.0,58.0,45.0,16.0
4237,Josh Hart,NOP,SF,1934160.0,2948.41,24,11.9,656.0,65.0,1755.0,108.0,63.0,23.0
4238,Brad Wanamaker,BOS,PG,1445697.0,2968.58,30,12.8,487.0,71.0,1369.0,179.0,61.0,14.0
4239,Shai Gilgeous-Alexander,OKC,SG,3952920.0,2969.89,21,17.7,1331.0,70.0,2428.0,232.0,79.0,47.0
4240,Bam Adebayo,MIA,PF,3454080.0,3014.03,22,20.3,1146.0,72.0,2417.0,368.0,82.0,93.0
4241,John Collins,ATL,PF,2686560.0,3035.66,22,23.5,885.0,41.0,1363.0,60.0,31.0,66.0
4242,Jalen Brunson,DAL,PG,1416582.0,3039.88,23,14.9,466.0,57.0,1022.0,188.0,22.0,4.0
4243,Jarrett Allen,BRK,C,2376840.0,3066.89,21,20.7,775.0,70.0,1852.0,110.0,40.0,92.0
4244,Donta Hall,BRK,PF,101504.0,3075.88,22,17.2,33.0,5.0,85.0,2.0,2.0,5.0
4245,Domantas Sabonis,IND,C,3529555.0,3077.21,23,20.7,1147.0,62.0,2159.0,310.0,47.0,30.0
4246,Anžejs Pasečņiks,WAS,C,482144.0,3090.67,24,11.3,156.0,27.0,437.0,18.0,9.0,12.0
4247,OG Anunoby,TOR,SF,2281800.0,3112.96,22,13.2,733.0,69.0,2066.0,108.0,96.0,45.0
4248,De'Anthony Melton,MEM,PG,1416852.0,3113.96,21,13.5,455.0,60.0,1167.0,175.0,77.0,20.0
4249,Caris LeVert,BRK,SG,2625718.0,3118.43,25,16.1,842.0,45.0,1330.0,199.0,53.0,10.0
4250,Dejounte Murray,SAS,PG,2321735.0,3224.63,23,16.2,720.0,66.0,1687.0,271.0,111.0,17.0
4251,Naz Reid,MIN,C,898310.0,3339.44,20,15.3,269.0,30.0,495.0,35.0,19.0,22.0
4252,Chris Silva,MIA,PF,466918.0,3510.66,23,17.3,133.0,44.0,346.0,23.0,9.0,21.0
4253,Buddy Hield,SAC,SG,4861208.0,3517.52,27,16.0,1382.0,72.0,2216.0,213.0,66.0,17.0
4254,Trae Young,ATL,PG,6273000.0,3528.12,21,23.9,1778.0,60.0,2120.0,560.0,65.0,8.0
4255,Chris Clemons,HOU,SG,568422.0,3530.57,22,13.1,161.0,33.0,291.0,27.0,9.0,6.0
4256,Collin Sexton,CLE,SG,4764960.0,3532.22,21,16.3,1349.0,65.0,2143.0,192.0,65.0,7.0
4257,Brandon Clarke,MEM,PF,2478840.0,3541.2,23,20.9,700.0,58.0,1300.0,81.0,32.0,48.0
4258,Aaron Holiday,IND,PG,2239200.0,3571.29,23,11.6,627.0,66.0,1617.0,225.0,55.0,16.0
4259,Royce O'Neale,UTA,PF,1618520.0,3596.71,26,9.5,450.0,71.0,2049.0,180.0,59.0,32.0
4260,Austin Rivers,HOU,SG,2174318.0,3648.18,27,10.4,596.0,68.0,1594.0,113.0,49.0,10.0
4261,Jeremy Pargo,GSW,PG,91557.0,3662.28,33,12.6,25.0,3.0,44.0,8.0,1.0,0.0
4262,Anfernee Simons,POR,SG,2149560.0,3712.54,20,9.0,579.0,70.0,1449.0,97.0,26.0,10.0
4263,Shake Milton,PHI,SG,1445697.0,3834.74,23,14.4,377.0,40.0,805.0,104.0,20.0,7.0
4264,Kevin Huerter,ATL,SG,2636280.0,3854.21,21,11.5,684.0,56.0,1760.0,213.0,51.0,27.0
4265,Chris Boucher,TOR,PF,1588231.0,3864.31,27,20.7,411.0,62.0,819.0,26.0,22.0,61.0
4266,Jordan Poole,GSW,SG,1964760.0,3906.08,20,7.2,503.0,57.0,1274.0,134.0,35.0,10.0
4267,Cedi Osman,CLE,SF,2907143.0,4048.95,24,10.7,718.0,65.0,1910.0,154.0,54.0,16.0
4268,Landry Shamet,LAC,SG,1995120.0,4055.12,22,8.5,492.0,53.0,1452.0,99.0,20.0,10.0
4269,Bryn Forbes,SAS,SG,2875000.0,4066.48,26,11.1,707.0,63.0,1579.0,108.0,33.0,0.0
4270,Jamal Murray,DEN,PG,4444746.0,4074.01,22,17.7,1091.0,59.0,1904.0,284.0,67.0,17.0
4271,Daniel Gafford,CHI,C,898310.0,4083.23,21,16.2,220.0,43.0,609.0,21.0,13.0,56.0
4272,Georges Niang,UTA,PF,1678854.0,4282.79,26,11.7,392.0,66.0,923.0,44.0,18.0,5.0
4273,Isaac Bonga,WAS,SF,1416852.0,4293.49,20,10.2,330.0,66.0,1250.0,76.0,45.0,22.0
4274,Shaquille Harrison,CHI,SF,898310.0,4298.13,26,17.8,209.0,43.0,484.0,49.0,34.0,19.0
4275,Frank Jackson,NOP,PG,1618520.0,4362.59,21,9.1,371.0,59.0,797.0,61.0,17.0,4.0
4276,Luka Dončić,DAL,PG,7683360.0,4368.03,20,27.6,1759.0,61.0,2047.0,538.0,62.0,14.0
4277,Emmanuel Mudiay,UTA,PG,1737145.0,4397.84,23,13.0,395.0,54.0,850.0,116.0,24.0,10.0
4278,Matt Thomas,TOR,SG,898310.0,4447.08,25,13.3,202.0,41.0,440.0,22.0,10.0,1.0
4279,Miles Bridges,CHO,SF,3755400.0,4454.8,21,12.1,843.0,65.0,1995.0,114.0,40.0,48.0
4280,Hamidou Diallo,OKC,SF,1416852.0,4455.51,21,9.3,318.0,46.0,896.0,36.0,37.0,9.0
4281,Nerlens Noel,OKC,C,2028594.0,4518.03,25,20.4,449.0,61.0,1127.0,57.0,59.0,91.0
4282,Abdel Nader,OKC,SF,1618520.0,4691.36,26,11.3,345.0,55.0,867.0,38.0,23.0,20.0
4283,Josh Okogie,MIN,SG,2530680.0,4747.99,21,11.5,533.0,62.0,1547.0,99.0,68.0,26.0
4284,Isaiah Thomas,WAS,PG,2320044.0,4754.19,30,11.6,488.0,40.0,925.0,146.0,13.0,6.0
4285,Donte DiVincenzo,MIL,SG,2905800.0,4763.61,23,14.1,610.0,66.0,1520.0,154.0,85.0,20.0
4286,Pat Connaughton,MIL,SG,1723050.0,4786.25,27,11.5,360.0,67.0,1243.0,107.0,25.0,31.0
4287,Tyler Herro,MIA,SG,3640200.0,4899.33,20,12.5,743.0,55.0,1508.0,121.0,34.0,9.0
4288,Brandon Ingram,NOP,PF,7265485.0,4919.08,22,18.8,1477.0,62.0,2104.0,259.0,61.0,38.0
4289,Cody Martin,CHO,SF,1173310.0,4929.87,24,10.5,238.0,48.0,903.0,95.0,39.0,9.0
4290,Jevon Carter,PHO,PG,1416852.0,4936.77,24,11.3,287.0,58.0,945.0,84.0,47.0,17.0
4291,Dario Šarić,PHO,PF,3481986.0,4946.0,25,14.2,704.0,66.0,1632.0,123.0,37.0,16.0
4292,Damyean Dotson,NYK,SG,1618520.0,5042.12,25,10.9,321.0,48.0,836.0,57.0,23.0,4.0
4293,Jayson Tatum,BOS,PF,7830000.0,5061.41,21,20.4,1547.0,66.0,2265.0,200.0,93.0,57.0
4294,Juan Toscano-Anderson,GSW,SF,350189.0,5075.2,26,9.4,69.0,13.0,272.0,26.0,13.0,5.0
4295,Zach Norvell,GSW,SG,50752.0,5075.2,22,3.7,10.0,3.0,36.0,3.0,2.0,0.0
4296,Montrezl Harrell,LAC,C,6000000.0,5115.09,26,23.2,1173.0,63.0,1749.0,107.0,39.0,72.0
4297,Omari Spellman,GSW,PF,1897800.0,5129.19,22,14.4,370.0,49.0,886.0,47.0,33.0,24.0
4298,Wesley Matthews,MIL,SG,2564753.0,5191.81,33,8.1,494.0,67.0,1635.0,92.0,38.0,9.0
4299,Moritz Wagner,WAS,C,2063520.0,5250.69,22,15.1,393.0,45.0,835.0,56.0,28.0,19.0
4300,Danuel House,HOU,SF,3540000.0,5347.43,26,11.3,662.0,63.0,1913.0,85.0,67.0,34.0
4301,Wesley Iwundu,ORL,SF,1618520.0,5395.07,25,10.3,300.0,52.0,953.0,60.0,25.0,13.0
4302,P.J. Washington,CHO,PF,3831840.0,5396.96,21,12.4,710.0,58.0,1759.0,123.0,51.0,44.0
4303,Javonte Green,BOS,SF,898310.0,5511.1,26,13.1,163.0,48.0,468.0,26.0,24.0,8.0
4304,Jaylen Brown,BOS,SF,6534829.0,5638.33,23,16.9,1159.0,57.0,1934.0,118.0,65.0,20.0
4305,Bruno Fernando,ATL,C,1400000.0,5833.33,21,11.9,240.0,56.0,713.0,49.0,18.0,17.0
4306,Dwight Howard,LAL,C,3039097.0,5878.33,34,18.7,517.0,69.0,1306.0,45.0,31.0,79.0
4307,Dorian Finney-Smith,DAL,PF,4000000.0,5899.71,26,12.3,678.0,71.0,2120.0,114.0,45.0,39.0
4308,De'Aaron Fox,SAC,PG,6392760.0,5935.71,22,20.6,1077.0,51.0,1634.0,348.0,74.0,25.0
4309,Rondae Hollis-Jefferson,TOR,SF,2500000.0,5980.86,25,15.1,418.0,60.0,1122.0,106.0,46.0,23.0
4310,Sterling Brown,MIL,SF,1618520.0,6084.66,24,9.5,266.0,52.0,767.0,51.0,29.0,7.0
4311,Norvel Pelle,PHI,C,350189.0,6143.67,26,10.5,57.0,24.0,232.0,8.0,3.0,31.0
4312,Coby White,CHI,SG,5307120.0,6178.25,19,11.9,859.0,65.0,1674.0,175.0,49.0,6.0
4313,Mikal Bridges,PHO,SF,4161000.0,6238.38,23,12.9,667.0,73.0,2042.0,129.0,102.0,46.0
4314,Michael Carter-Williams,ORL,SG,2028594.0,6280.48,28,15.3,323.0,45.0,833.0,109.0,49.0,22.0
4315,Raul Neto,PHI,PG,1737145.0,6316.89,27,12.7,275.0,54.0,668.0,95.0,24.0,6.0
4316,Elie Okobo,PHO,PG,1416852.0,6469.64,22,10.6,219.0,55.0,719.0,115.0,24.0,4.0
4317,Torrey Craig,DEN,SF,2100000.0,6666.67,29,10.8,315.0,58.0,1072.0,47.0,23.0,36.0
